case,run,sample,ns,pairs,contacts,compression_m,reserved_bytes
warm_1,0,573,81875,320,320,0.69993,628040
warm_1,0,574,81750,320,320,0.699968,628040
warm_1,0,575,83917,320,320,0.700006,628040
warm_1,0,576,92750,320,320,0.700045,628040
warm_1,0,577,91375,320,320,0.700083,628040
warm_1,0,578,91875,320,320,0.700121,628040
warm_1,0,579,90750,320,320,0.700158,628040
warm_1,0,580,90416,320,320,0.700195,628040
warm_1,0,581,81792,320,320,0.700233,628040
warm_1,0,582,81917,320,320,0.700272,628040
warm_1,0,583,82417,320,320,0.700309,628040
warm_1,0,584,82416,320,320,0.700346,628040
warm_1,0,585,82750,320,320,0.700383,628040
warm_1,0,586,82084,320,320,0.70042,628040
warm_1,0,587,87958,320,320,0.700458,628040
warm_1,0,588,90708,320,320,0.700494,628040
warm_1,0,589,90875,320,320,0.70053,628040
warm_1,0,590,90792,320,320,0.700566,628040
warm_1,0,591,91750,320,320,0.700603,628040
warm_1,0,592,87000,320,320,0.700639,628040
warm_1,0,593,90542,320,320,0.700675,628040
warm_1,0,594,92708,320,320,0.70071,628040
warm_1,0,595,92250,320,320,0.700746,628040
warm_1,0,596,100958,320,320,0.700781,628040
warm_1,0,597,83167,320,320,0.700816,628040
warm_1,0,598,82791,320,320,0.70085,628040
warm_1,0,599,94041,320,320,0.700885,628040
warm_8,0,0,343625,320,320,0.546929,628040
warm_8,0,1,358208,320,320,0.547722,628040
warm_8,0,2,364666,320,320,0.548511,628040
warm_8,0,3,343958,320,320,0.549295,628040
warm_8,0,4,349000,320,320,0.550076,628040
warm_8,0,5,360792,320,320,0.550853,628040
warm_8,0,6,363084,320,320,0.551626,628040
warm_8,0,7,340250,320,320,0.552396,628040
warm_8,0,8,352625,320,320,0.553162,628040
warm_8,0,9,371208,320,320,0.553924,628040
warm_8,0,10,344250,320,320,0.554682,628040
warm_8,0,11,351875,320,320,0.555436,628040
warm_8,0,12,363542,320,320,0.556187,628040
warm_8,0,13,365292,320,320,0.556933,628040
warm_8,0,14,342459,320,320,0.557676,628040
warm_8,0,15,365417,320,320,0.558415,628040
warm_8,0,16,359708,320,320,0.559151,628040
warm_8,0,17,342625,320,320,0.559883,628040
warm_8,0,18,351708,320,320,0.560612,628040
warm_8,0,19,366208,320,320,0.561337,628040
warm_8,0,20,350083,320,320,0.562057,628040
warm_8,0,21,348750,320,320,0.562776,628040
warm_8,0,22,361542,320,320,0.56349,628040
warm_8,0,23,366417,320,320,0.5642,628040
warm_8,0,24,341417,320,320,0.564908,628040
warm_8,0,25,351750,320,320,0.565612,628040
warm_8,0,26,363084,320,320,0.566312,628040
warm_8,0,27,363667,320,320,0.567009,628040
warm_8,0,28,341208,320,320,0.567702,628040
warm_8,0,29,353541,320,320,0.568393,628040
warm_8,0,30,362416,320,320,0.569079,628040
warm_8,0,31,343750,320,320,0.569762,628040
warm_8,0,32,357750,320,320,0.570442,628040
warm_8,0,33,366542,320,320,0.571118,628040
warm_8,0,34,344250,320,320,0.571792,628040
warm_8,0,35,350375,320,320,0.572461,628040
warm_8,0,36,364084,320,320,0.573128,628040
warm_8,0,37,364959,320,320,0.573792,628040
warm_8,0,38,357125,320,320,0.574451,628040
warm_8,0,39,352292,320,320,0.575109,628040
warm_8,0,40,366500,320,320,0.575762,628040
warm_8,0,41,344541,320,320,0.576412,628040
warm_8,0,42,352000,320,320,0.57706,628040
warm_8,0,43,361708,320,320,0.577703,628040
warm_8,0,44,359625,320,320,0.578344,628040
warm_8,0,45,341292,320,320,0.578982,628040
warm_8,0,46,353459,320,320,0.579617,628040
warm_8,0,47,366042,320,320,0.580248,628040
warm_8,0,48,344500,320,320,0.580876,628040
warm_8,0,49,350750,320,320,0.581501,628040
warm_8,0,50,363000,320,320,0.582123,628040
warm_8,0,51,364750,320,320,0.582742,628040
warm_8,0,52,348750,320,320,0.583358,628040
warm_8,0,53,368875,320,320,0.583971,628040
warm_8,0,54,358875,320,320,0.58458,628040
warm_8,0,55,344958,320,320,0.585187,628040
warm_8,0,56,350083,320,320,0.585791,628040
warm_8,0,57,367708,320,320,0.586391,628040
warm_8,0,58,363916,320,320,0.586989,628040
warm_8,0,59,341333,320,320,0.587584,628040
warm_8,0,60,352500,320,320,0.588177,628040
warm_8,0,61,366125,320,320,0.588766,628040
warm_8,0,62,341959,320,320,0.589353,628040
warm_8,0,63,352959,320,320,0.589936,628040
warm_8,0,64,361542,320,320,0.590517,628040
warm_8,0,65,364583,320,320,0.591095,628040
warm_8,0,66,340875,320,320,0.59167,628040
warm_8,0,67,365709,320,320,0.592242,628040
warm_8,0,68,362375,320,320,0.592812,628040
warm_8,0,69,342125,320,320,0.593378,628040
warm_8,0,70,354334,320,320,0.593942,628040
warm_8,0,71,364417,320,320,0.594502,628040
warm_8,0,72,350500,320,320,0.59506,628040
warm_8,0,73,348167,320,320,0.595615,628040
warm_8,0,74,358375,320,320,0.596168,628040
warm_8,0,75,360000,320,320,0.596718,628040
warm_8,0,76,342250,320,320,0.597265,628040
warm_8,0,77,352500,320,320,0.59781,628040
warm_8,0,78,365375,320,320,0.598351,628040
warm_8,0,79,363792,320,320,0.59889,628040
warm_8,0,80,340584,320,320,0.599426,628040
warm_8,0,81,368084,320,320,0.59996,628040
warm_8,0,82,392417,320,320,0.600492,628040
warm_8,0,83,393250,320,320,0.60102,628040
warm_8,0,84,342500,320,320,0.601546,628040
warm_8,0,85,350041,320,320,0.60207,628040
warm_8,0,86,362583,320,320,0.602591,628040
warm_8,0,87,339667,320,320,0.603108,628040
warm_8,0,88,351959,320,320,0.603624,628040
warm_8,0,89,374625,320,320,0.604137,628040
warm_8,0,90,344000,320,320,0.604648,628040
warm_8,0,91,351625,320,320,0.605156,628040
warm_8,0,92,360417,320,320,0.605661,628040
warm_8,0,93,364875,320,320,0.606165,628040
warm_8,0,94,343083,320,320,0.606666,628040
warm_8,0,95,366542,320,320,0.607163,628040
warm_8,0,96,359000,320,320,0.607659,628040
warm_8,0,97,341333,320,320,0.608152,628040
warm_8,0,98,349416,320,320,0.608644,628040
warm_8,0,99,363166,320,320,0.609132,628040
warm_8,0,100,348958,320,320,0.609618,628040
warm_8,0,101,358583,320,320,0.610102,628040
warm_8,0,102,362458,320,320,0.610583,628040
warm_8,0,103,366750,320,320,0.611062,628040
warm_8,0,104,344041,320,320,0.611539,628040
warm_8,0,105,350916,320,320,0.612013,628040
warm_8,0,106,364667,320,320,0.612485,628040
warm_8,0,107,367250,320,320,0.612954,628040
warm_8,0,108,341792,320,320,0.613421,628040
warm_8,0,109,363084,320,320,0.613886,628040
warm_8,0,110,362292,320,320,0.614348,628040
warm_8,0,111,342917,320,320,0.614809,628040
warm_8,0,112,349750,320,320,0.615267,628040
warm_8,0,113,368875,320,320,0.615723,628040
warm_8,0,114,349542,320,320,0.616176,628040
warm_8,0,115,349292,320,320,0.616627,628040
warm_8,0,116,359459,320,320,0.617076,628040
warm_8,0,117,360042,320,320,0.617523,628040
warm_8,0,118,341667,320,320,0.617968,628040
warm_8,0,119,350500,320,320,0.61841,628040
warm_8,0,120,364167,320,320,0.618851,628040
warm_8,0,121,366125,320,320,0.619288,628040
warm_8,0,122,343792,320,320,0.619724,628040
warm_8,0,123,362584,320,320,0.620158,628040
warm_8,0,124,367375,320,320,0.62059,628040
warm_8,0,125,342166,320,320,0.621019,628040
warm_8,0,126,351333,320,320,0.621447,628040
warm_8,0,127,365500,320,320,0.621872,628040
warm_8,0,128,345791,320,320,0.622295,628040
warm_8,0,129,350000,320,320,0.622717,628040
warm_8,0,130,361625,320,320,0.623136,628040
warm_8,0,131,362625,320,320,0.623552,628040
warm_8,0,132,345625,320,320,0.623967,628040
warm_8,0,133,369916,320,320,0.62438,628040
warm_8,0,134,365167,320,320,0.624791,628040
warm_8,0,135,344250,320,320,0.6252,628040
warm_8,0,136,348625,320,320,0.625607,628040
warm_8,0,137,365250,320,320,0.626012,628040
warm_8,0,138,362833,320,320,0.626414,628040
warm_8,0,139,345000,320,320,0.626815,628040
warm_8,0,140,370708,320,320,0.627213,628040
warm_8,0,141,358458,320,320,0.62761,628040
warm_8,0,142,344209,320,320,0.628005,628040
warm_8,0,143,351000,320,320,0.628398,628040
warm_8,0,144,361583,320,320,0.628789,628040
warm_8,0,145,361959,320,320,0.629178,628040
warm_8,0,146,343625,320,320,0.629565,628040
warm_8,0,147,367000,320,320,0.629951,628040
warm_8,0,148,360666,320,320,0.630334,628040
warm_8,0,149,343917,320,320,0.630715,628040
warm_8,0,150,350542,320,320,0.631095,628040
warm_8,0,151,362833,320,320,0.631473,628040
warm_8,0,152,364666,320,320,0.631848,628040
warm_8,0,153,341958,320,320,0.632223,628040
warm_8,0,154,367916,320,320,0.632595,628040
warm_8,0,155,360875,320,320,0.632966,628040
warm_8,0,156,341958,320,320,0.633335,628040
warm_8,0,157,352542,320,320,0.633702,628040
warm_8,0,158,374333,320,320,0.634068,628040
warm_8,0,159,348125,320,320,0.634431,628040
warm_8,0,160,348750,320,320,0.634792,628040
warm_8,0,161,357334,320,320,0.635152,628040
warm_8,0,162,365500,320,320,0.635509,628040
warm_8,0,163,342292,320,320,0.635865,628040
warm_8,0,164,351208,320,320,0.63622,628040
warm_8,0,165,364375,320,320,0.636573,628040
warm_8,0,166,363166,320,320,0.636924,628040
warm_8,0,167,344042,320,320,0.637273,628040
warm_8,0,168,364959,320,320,0.63762,628040
warm_8,0,169,363250,320,320,0.637965,628040
warm_8,0,170,340375,320,320,0.638309,628040
warm_8,0,171,352500,320,320,0.638652,628040
warm_8,0,172,366417,320,320,0.638992,628040
warm_8,0,173,361833,320,320,0.639331,628040
warm_8,0,174,343000,320,320,0.639668,628040
warm_8,0,175,350625,320,320,0.640004,628040
warm_8,0,176,359125,320,320,0.640338,628040
warm_8,0,177,343292,320,320,0.640671,628040
warm_8,0,178,368375,320,320,0.641002,628040
warm_8,0,179,357666,320,320,0.641331,628040
warm_8,0,180,345458,320,320,0.641658,628040
warm_8,0,181,349042,320,320,0.641984,628040
warm_8,0,182,366167,320,320,0.642308,628040
warm_8,0,183,366709,320,320,0.642631,628040
warm_8,0,184,346667,320,320,0.642952,628040
warm_8,0,185,354541,320,320,0.643271,628040
warm_8,0,186,370208,320,320,0.643589,628040
warm_8,0,187,363542,320,320,0.643906,628040
warm_8,0,188,341916,320,320,0.64422,628040
warm_8,0,189,364125,320,320,0.644533,628040
warm_8,0,190,368750,320,320,0.644845,628040
warm_8,0,191,344209,320,320,0.645155,628040
warm_8,0,192,353625,320,320,0.645464,628040
warm_8,0,193,365750,320,320,0.645771,628040
warm_8,0,194,363875,320,320,0.646076,628040
warm_8,0,195,340083,320,320,0.64638,628040
warm_8,0,196,363500,320,320,0.646683,628040
warm_8,0,197,367416,320,320,0.646984,628040
warm_8,0,198,343375,320,320,0.647284,628040
warm_8,0,199,357542,320,320,0.647582,628040
warm_8,0,200,365959,320,320,0.647879,628040
warm_8,0,201,365292,320,320,0.648173,628040
warm_8,0,202,342792,320,320,0.648467,628040
warm_8,0,203,352166,320,320,0.64876,628040
warm_8,0,204,362833,320,320,0.649051,628040
warm_8,0,205,343000,320,320,0.64934,628040
warm_8,0,206,366709,320,320,0.649628,628040
warm_8,0,207,363417,320,320,0.649915,628040
warm_8,0,208,350750,320,320,0.6502,628040
warm_8,0,209,357500,320,320,0.650483,628040
warm_8,0,210,363459,320,320,0.650765,628040
warm_8,0,211,360542,320,320,0.651047,628040
warm_8,0,212,341916,320,320,0.651326,628040
warm_8,0,213,353750,320,320,0.651605,628040
warm_8,0,214,366083,320,320,0.651881,628040
warm_8,0,215,363750,320,320,0.652157,628040
warm_8,0,216,342917,320,320,0.652431,628040
warm_8,0,217,366375,320,320,0.652703,628040
warm_8,0,218,368833,320,320,0.652975,628040
warm_8,0,219,343375,320,320,0.653245,628040
warm_8,0,220,351708,320,320,0.653514,628040
warm_8,0,221,364375,320,320,0.653781,628040
warm_8,0,222,366584,320,320,0.654047,628040
warm_8,0,223,342750,320,320,0.654312,628040
warm_8,0,224,355375,320,320,0.654575,628040
warm_8,0,225,363083,320,320,0.654838,628040
warm_8,0,226,340625,320,320,0.655099,628040
warm_8,0,227,369541,320,320,0.655358,628040
warm_8,0,228,361875,320,320,0.655617,628040
warm_8,0,229,345625,320,320,0.655874,628040
warm_8,0,230,353292,320,320,0.65613,628040
warm_8,0,231,364709,320,320,0.656384,628040
warm_8,0,232,363708,320,320,0.656638,628040
warm_8,0,233,344208,320,320,0.65689,628040
warm_8,0,234,368583,320,320,0.657141,628040
warm_8,0,235,360083,320,320,0.657391,628040
warm_8,0,236,341042,320,320,0.657639,628040
warm_8,0,237,349041,320,320,0.657886,628040
warm_8,0,238,364541,320,320,0.658132,628040
warm_8,0,239,360500,320,320,0.658377,628040
warm_8,0,240,340708,320,320,0.65862,628040
warm_8,0,241,366416,320,320,0.658862,628040
warm_8,0,242,368042,320,320,0.659103,628040
warm_8,0,243,357042,320,320,0.659344,628040
warm_8,0,244,350667,320,320,0.659582,628040
warm_8,0,245,361791,320,320,0.65982,628040
warm_8,0,246,362542,320,320,0.660056,628040
warm_8,0,247,341209,320,320,0.660292,628040
warm_8,0,248,367875,320,320,0.660525,628040
warm_8,0,249,361416,320,320,0.660758,628040
warm_8,0,250,344000,320,320,0.66099,628040
warm_8,0,251,350500,320,320,0.661221,628040
warm_8,0,252,360542,320,320,0.66145,628040
warm_8,0,253,360209,320,320,0.661678,628040
warm_8,0,254,340875,320,320,0.661905,628040
warm_8,0,255,365833,320,320,0.662131,628040
warm_8,0,256,360333,320,320,0.662356,628040
warm_8,0,257,342000,320,320,0.66258,628040
warm_8,0,258,353791,320,320,0.662804,628040
warm_8,0,259,364042,320,320,0.663025,628040
warm_8,0,260,362334,320,320,0.663245,628040
warm_8,0,261,342417,320,320,0.663465,628040
warm_8,0,262,364584,320,320,0.663683,628040
warm_8,0,263,361583,320,320,0.6639,628040
warm_8,0,264,342333,320,320,0.664117,628040
warm_8,0,265,352708,320,320,0.664332,628040
warm_8,0,266,362625,320,320,0.664547,628040
warm_8,0,267,362959,320,320,0.66476,628040
warm_8,0,268,342667,320,320,0.664971,628040
warm_8,0,269,365792,320,320,0.665182,628040
warm_8,0,270,361834,320,320,0.665392,628040
warm_8,0,271,341000,320,320,0.665601,628040
warm_8,0,272,352000,320,320,0.665809,628040
warm_8,0,273,367166,320,320,0.666016,628040
warm_8,0,274,364542,320,320,0.666222,628040
warm_8,0,275,341250,320,320,0.666427,628040
warm_8,0,276,371917,320,320,0.666631,628040
warm_8,0,277,366042,320,320,0.666834,628040
warm_8,0,278,340958,320,320,0.667036,628040
warm_8,0,279,352042,320,320,0.667236,628040
warm_8,0,280,365541,320,320,0.667437,628040
warm_8,0,281,364458,320,320,0.667635,628040
warm_8,0,282,342208,320,320,0.667833,628040
warm_8,0,283,356167,320,320,0.66803,628040
warm_8,0,284,362792,320,320,0.668226,628040
warm_8,0,285,340958,320,320,0.668421,628040
warm_8,0,286,352375,320,320,0.668615,628040
warm_8,0,287,366500,320,320,0.668808,628040
warm_8,0,288,363917,320,320,0.669001,628040
warm_8,0,289,343875,320,320,0.669191,628040
warm_8,0,290,360250,320,320,0.669382,628040
warm_8,0,291,366417,320,320,0.669571,628040
warm_8,0,292,340042,320,320,0.66976,628040
warm_8,0,293,354209,320,320,0.669947,628040
warm_8,0,294,364542,320,320,0.670134,628040
warm_8,0,295,363375,320,320,0.67032,628040
warm_8,0,296,343667,320,320,0.670505,628040
warm_8,0,297,365250,320,320,0.670689,628040
warm_8,0,298,365833,320,320,0.670872,628040
warm_8,0,299,346667,320,320,0.671054,628040
warm_8,0,300,351125,320,320,0.671235,628040
warm_8,0,301,366541,320,320,0.671415,628040
warm_8,0,302,364583,320,320,0.671595,628040
warm_8,0,303,340208,320,320,0.671773,628040
warm_8,0,304,356083,320,320,0.67195,628040
warm_8,0,305,363625,320,320,0.672127,628040
warm_8,0,306,342958,320,320,0.672302,628040
warm_8,0,307,367416,320,320,0.672477,628040
warm_8,0,308,361708,320,320,0.67265,628040
warm_8,0,309,340750,320,320,0.672824,628040
warm_8,0,310,349083,320,320,0.672997,628040
warm_8,0,311,363500,320,320,0.673168,628040
warm_8,0,312,364583,320,320,0.673339,628040
warm_8,0,313,341417,320,320,0.673509,628040
warm_8,0,314,367500,320,320,0.673677,628040
warm_8,0,315,364208,320,320,0.673845,628040
warm_8,0,316,341708,320,320,0.674012,628040
warm_8,0,317,352833,320,320,0.674179,628040
warm_8,0,318,363416,320,320,0.674345,628040
warm_8,0,319,361917,320,320,0.67451,628040
warm_8,0,320,344333,320,320,0.674674,628040
warm_8,0,321,376250,320,320,0.674837,628040
warm_8,0,322,359750,320,320,0.674999,628040
warm_8,0,323,341500,320,320,0.67516,628040
warm_8,0,324,350916,320,320,0.675322,628040
warm_8,0,325,362917,320,320,0.675482,628040
warm_8,0,326,361709,320,320,0.675641,628040
warm_8,0,327,341917,320,320,0.675799,628040
warm_8,0,328,368000,320,320,0.675957,628040
warm_8,0,329,362584,320,320,0.676114,628040
warm_8,0,330,341834,320,320,0.67627,628040
warm_8,0,331,352667,320,320,0.676426,628040
warm_8,0,332,365375,320,320,0.67658,628040
warm_8,0,333,362792,320,320,0.676734,628040
warm_8,0,334,344166,320,320,0.676887,628040
warm_8,0,335,368458,320,320,0.677039,628040
warm_8,0,336,359708,320,320,0.677191,628040
warm_8,0,337,342125,320,320,0.677341,628040
warm_8,0,338,352333,320,320,0.677491,628040
warm_8,0,339,361958,320,320,0.677641,628040
warm_8,0,340,364083,320,320,0.67779,628040
warm_8,0,341,345833,320,320,0.677938,628040
warm_8,0,342,374458,320,320,0.678084,628040
warm_8,0,343,361875,320,320,0.678231,628040
warm_8,0,344,341083,320,320,0.678377,628040
warm_8,0,345,354500,320,320,0.678522,628040
warm_8,0,346,365292,320,320,0.678666,628040
warm_8,0,347,366708,320,320,0.67881,628040
warm_8,0,348,341250,320,320,0.678953,628040
warm_8,0,349,364792,320,320,0.679095,628040
warm_8,0,350,357875,320,320,0.679236,628040
warm_8,0,351,342250,320,320,0.679378,628040
warm_8,0,352,353333,320,320,0.679518,628040
warm_8,0,353,365708,320,320,0.679657,628040
warm_8,0,354,365708,320,320,0.679795,628040
warm_8,0,355,343458,320,320,0.679934,628040
warm_8,0,356,365917,320,320,0.680071,628040
warm_8,0,357,360541,320,320,0.680207,628040
warm_8,0,358,344208,320,320,0.680344,628040
warm_8,0,359,351833,320,320,0.680479,628040
warm_8,0,360,363375,320,320,0.680614,628040
warm_8,0,361,366125,320,320,0.680747,628040
warm_8,0,362,342125,320,320,0.680881,628040
warm_8,0,363,367125,320,320,0.681013,628040
warm_8,0,364,381375,320,320,0.681145,628040
warm_8,0,365,384583,320,320,0.681276,628040
warm_8,0,366,370959,320,320,0.681407,628040
warm_8,0,367,354417,320,320,0.681537,628040
warm_8,0,368,360042,320,320,0.681666,628040
warm_8,0,369,340166,320,320,0.681795,628040
warm_8,0,370,350375,320,320,0.681923,628040
warm_8,0,371,367042,320,320,0.682051,628040
warm_8,0,372,346959,320,320,0.682178,628040
warm_8,0,373,351750,320,320,0.682303,628040
warm_8,0,374,362125,320,320,0.682429,628040
warm_8,0,375,359834,320,320,0.682554,628040
warm_8,0,376,341833,320,320,0.682679,628040
warm_8,0,377,370875,320,320,0.682803,628040
warm_8,0,378,357250,320,320,0.682926,628040
warm_8,0,379,341166,320,320,0.683049,628040
warm_8,0,380,349875,320,320,0.683171,628040
warm_8,0,381,361541,320,320,0.683292,628040
warm_8,0,382,360958,320,320,0.683414,628040
warm_8,0,383,340458,320,320,0.683534,628040
warm_8,0,384,367708,320,320,0.683653,628040
warm_8,0,385,361666,320,320,0.683772,628040
warm_8,0,386,342958,320,320,0.68389,628040
warm_8,0,387,349833,320,320,0.684009,628040
warm_8,0,388,364917,320,320,0.684126,628040
warm_8,0,389,363833,320,320,0.684242,628040
warm_8,0,390,340791,320,320,0.684359,628040
warm_8,0,391,367833,320,320,0.684474,628040
warm_8,0,392,360250,320,320,0.684589,628040
warm_8,0,393,345584,320,320,0.684704,628040
warm_8,0,394,354333,320,320,0.684817,628040
warm_8,0,395,365041,320,320,0.684931,628040
warm_8,0,396,362750,320,320,0.685043,628040
warm_8,0,397,340875,320,320,0.685156,628040
warm_8,0,398,366875,320,320,0.685267,628040
warm_8,0,399,360875,320,320,0.685378,628040
warm_8,0,400,341458,320,320,0.685489,628040
warm_8,0,401,353167,320,320,0.685598,628040
warm_8,0,402,372125,320,320,0.685708,628040
warm_8,0,403,363542,320,320,0.685817,628040
warm_8,0,404,340917,320,320,0.685925,628040
warm_8,0,405,366625,320,320,0.686033,628040
warm_8,0,406,360958,320,320,0.68614,628040
warm_8,0,407,342000,320,320,0.686247,628040
warm_8,0,408,353000,320,320,0.686353,628040
warm_8,0,409,375000,320,320,0.686459,628040
warm_8,0,410,366833,320,320,0.686563,628040
warm_8,0,411,342125,320,320,0.686668,628040
warm_8,0,412,365917,320,320,0.686772,628040
warm_8,0,413,362500,320,320,0.686876,628040
warm_8,0,414,340333,320,320,0.686979,628040
warm_8,0,415,352958,320,320,0.687082,628040
warm_8,0,416,364416,320,320,0.687184,628040
warm_8,0,417,364167,320,320,0.687286,628040
warm_8,0,418,343417,320,320,0.687387,628040
warm_8,0,419,366458,320,320,0.687488,628040
warm_8,0,420,361875,320,320,0.687588,628040
warm_8,0,421,344625,320,320,0.687688,628040
warm_8,0,422,349417,320,320,0.687787,628040
warm_8,0,423,367542,320,320,0.687885,628040
warm_8,0,424,366250,320,320,0.687984,628040
warm_8,0,425,342292,320,320,0.688082,628040
warm_8,0,426,366333,320,320,0.688179,628040
warm_8,0,427,362375,320,320,0.688275,628040
warm_8,0,428,344583,320,320,0.688372,628040
warm_8,0,429,366500,320,320,0.688468,628040
warm_8,0,430,346166,320,320,0.688563,628040
warm_8,0,431,342666,320,320,0.688658,628040
warm_8,0,432,344291,320,320,0.688752,628040
warm_8,0,433,341917,320,320,0.688847,628040
warm_8,0,434,339708,320,320,0.68894,628040
warm_8,0,435,341333,320,320,0.689033,628040
warm_8,0,436,341375,320,320,0.689125,628040
warm_8,0,437,342500,320,320,0.689218,628040
warm_8,0,438,342209,320,320,0.689309,628040
